c5,c119,gpt4o_triplets,gpt4o_triplets_clean
19951220044889I,NARRATIVE: PILOT FAILED TO SEE GROUND POWER UNIT STILL ATTACHED TO AIRCRAFT. CONFUSION AS TO WHEN AND WHY IT WAS AT,"<GROUND POWER UNIT, ATTACHED TO, AIRCRAFT>","<GROUND POWER UNIT, ATTACHED TO, AIRCRAFT>"
19960120003039I,"NARRATIVE: N2114J DEPARTED RUNWAY 32 AT KBVY ON SATURDAY, JANUARY 20, 1996 AT 11:19 AM. THE VFR OPERATIONS WAS DUAL","<N2114J, DEPARTED, RUNWAY 32>
<N2114J, LOCATION, KBVY>
<N2114J, TIME PERIOD, JANUARY 20, 1996>
<N2114J, TIME PERIOD, 11:19 AM>
<VFR OPERATIONS, INSTANCE OF, DUAL>","<N2114J, DEPARTED, RUNWAY 32>
<N2114J, LOCATION, KBVY>
<N2114J, TIME PERIOD, JANUARY 20, 1996>
<N2114J, TIME PERIOD, 11:19 AM>
<VFR OPERATIONS, INSTANCE OF, DUAL>"
19960126001709I,"NARRATIVE: ON TAKE OFF RUN, CANOPY OPENED DUE TO LATCH NOT BEING ADEQUATELY SECURED. PILOT WAS DISTRACTED TRYING TO","<CANOPY, HAS CAUSE, LATCH NOT BEING ADEQUATELY SECURED>","<CANOPY, HAS CAUSE, LATCH NOT BEING ADEQUATELY SECURED>"
19960127001069A,VEERED OFF RUNWAY ON LANDING ROLL. STRUCK A FROZEN ICED OVER SNOWBANK. LEFT WHEEL JAMMED BY SNOW IN WHEEL PANT.    ,"<LEFT WHEEL, JAMMED BY, SNOW>","<LEFT WHEEL, JAMMED BY, SNOW>"
19960128001019A,EN ROUTE TURNED ON BOOST PUMP UNKNOWNLY FLOODING ENGINE. LOST POWER. SMELLED FUEL. NOSED OVER DITCHING IN A LAKE.  ,"<BOOST PUMP, HAS EFFECT, FLOODING ENGINE>
<ENGINE, HAS CAUSE, FLOODING>
<ENGINE, HAS EFFECT, LOST POWER>
<DITCHING, LOCATION, LAKE>","<BOOST PUMP, HAS EFFECT, FLOODING ENGINE>
<ENGINE, HAS CAUSE, FLOODING>
<ENGINE, HAS EFFECT, LOST POWER>
<DITCHING, LOCATION, LAKE>"
19950929030639A,STALLED AS CLIMB ANGLE VARIED ON TAKEOFF. FOUND SEAT HAD SLID REARWARD.LOST CONTROL. SERVICE LETTER NOT COMPLIED.  ,"<SEAT, HAS EFFECT, SLID REARWARD>","<SEAT, HAS EFFECT, SLID REARWARD>"
19960115000389A,"DECLARED EMERGENCY. ATC LOST CONTACT. DIVED IN, CRASHED AND BURNED. ICY CONDITIONS. POOR MAINTAINED.               ","<ICED CONDITIONS, HAS EFFECT, CRASHED AND BURNED>
<CRASHED AND BURNED, HAS CAUSE, ICY CONDITIONS>
<CRASHED AND BURNED, HAS CAUSE, POOR MAINTAINED>","<ICED CONDITIONS, HAS EFFECT, CRASHED AND BURNED>
<CRASHED AND BURNED, HAS CAUSE, ICY CONDITIONS>
<CRASHED AND BURNED, HAS CAUSE, POOR MAINTAINED>"
19960129005889A,ROLLED OVER ATTEMPTING TAKEOFF FROM SHIP HELIPAD. FELL INTO OCEAN INVERTED. SANK. REAR TIEDOWN STRAP NOT REMOVED.  ,"<ROLLED OVER, HAS CAUSE, REAR TIEDOWN STRAP NOT REMOVED>","<ROLLED OVER, HAS CAUSE, REAR TIEDOWN STRAP NOT REMOVED>"
19960209004139I,NARRATIVE: TWO KC FSDO INSPECTORS WERE ON THE EXECUTIVE BEECH FBO RAMP INSPECTING AN AIRPLANE WHEN N4517T WAS OBSER,"<N4517T, LOCATION, EXECUTIVE BEECH FBO RAMP>","<N4517T, LOCATION, EXECUTIVE BEECH FBO RAMP>"
19951009037079A,LOST POWER ON TAKEOFF. COLLIDED WITH TREES. USED AUTO FUEL. CARB NEEDLE VALVE SWELLED. CUT FUEL FLOW. SELECTOR OFF ,"<COLLIDED WITH TREES, HAS CAUSE, LOST POWER ON TAKEOFF>
<LOST POWER ON TAKEOFF, HAS CAUSE, USED AUTO FUEL>
<USED AUTO FUEL, HAS EFFECT, CARB NEEDLE VALVE SWELLED>
<CARB NEEDLE VALVE SWELLED, HAS EFFECT, CUT FUEL FLOW>","<COLLIDED WITH TREES, HAS CAUSE, LOST POWER ON TAKEOFF>
<LOST POWER ON TAKEOFF, HAS CAUSE, USED AUTO FUEL>
<USED AUTO FUEL, HAS EFFECT, CARB NEEDLE VALVE SWELLED>
<CARB NEEDLE VALVE SWELLED, HAS EFFECT, CUT FUEL FLOW>"
19951009043849I,NARRATIVE: NOSE GEAR FAILED TO RETRACT AFTER TAKE OFF. AIRCRAFT MADE A GO-AROUND AND LANDED. CREW DISCOVERED NOSE P,"<NOSE GEAR, HAS EFFECT, FAILED TO RETRACT>","<NOSE GEAR, HAS EFFECT, FAILED TO RETRACT>"
19951010032019A,WINDSHIFT ON LANDING. BEGAN GO AROUND FULL FLAPS PARTIAL POWER. STRUCK POWER LINE INVERTED AND LANDED ON A VEHICLE.,"<GO AROUND, HAS CAUSE, WINDSHIFT ON LANDING>","<GO AROUND, HAS CAUSE, WINDSHIFT ON LANDING>"
19960211010519I,NARRATIVE: DOING TOUCH AND GOS AT TIME OF INCIDENT. TORRANCE BAILEY IN RIGHT SEAT ON CONTROLS. MIKE TARASKA STATED ,"<TIME OF INCIDENT, INSTANCE OF, DOING TOUCH AND GOS>
<TORRANCE BAILEY, LOCATION, RIGHT SEAT>
<TORRANCE BAILEY, ON CONTROLS, RIGHT SEAT>
<MIKE TARASKA, STATED, NARRATIVE>","<TIME OF INCIDENT, INSTANCE OF, DOING TOUCH AND GOS>
<TORRANCE BAILEY, LOCATION, RIGHT SEAT>
<TORRANCE BAILEY, ON CONTROLS, RIGHT SEAT>
<MIKE TARASKA, STATED, NARRATIVE>"
19951015035799A,LOST POWER EN ROUTE DUE FUEL STARVATION. TRIED FOR FIELD. HIT FENCE. SLID INTO DITCH. HEADER TANK PUMP PRIOR INOP. ,"<LOST POWER, HAS CAUSE, FUEL STARVATION>","<LOST POWER, HAS CAUSE, FUEL STARVATION>"
19951022033809A,FIRST SOLO CROSSCOUNTRY. GUST LIFTED AIRCRAFT. BEGAN GO AROUND. FULL FLAPS. DRIFTED. BANKED AVOID TREES. HIT GROUND,"<GUST, HAS EFFECT, LIFTED AIRCRAFT>","<GUST, HAS EFFECT, LIFTED AIRCRAFT>"
19951031041599A,ON CLIMBOUT NOSE BAGGAGE DOOR OPENED. REDUCED POWER. STALLED. ROLLED. DIVED INTO OCEAN. TEST FLIGHT FROM STORAGE.  ,"<NOSE BAGGAGE DOOR, HAS EFFECT, OPENED>
<POWER, HAS EFFECT, REDUCED>
<TEST FLIGHT, INSTANCE OF, FLIGHT>
<TEST FLIGHT, HAS CAUSE, STORAGE>
<STALLED, HAS EFFECT, ROLLED>
<ROLLED, HAS EFFECT, DIVED INTO OCEAN>","<NOSE BAGGAGE DOOR, HAS EFFECT, OPENED>
<POWER, HAS EFFECT, REDUCED>
<TEST FLIGHT, INSTANCE OF, FLIGHT>
<TEST FLIGHT, HAS CAUSE, STORAGE>
<STALLED, HAS EFFECT, ROLLED>
<ROLLED, HAS EFFECT, DIVED INTO OCEAN>"
19960307006059I,NARRATIVE:I96SW010017 AIRCRAFT NOSEWHEEL STRUCK LOOSE DEBRIS ON ABQ RAMP (TAXIWAY LIGHT LENS) DURING NIGHT TAXI OPE,"<AIRCRAFT NOSEWHEEL, HAS EFFECT, STRUCK LOOSE DEBRIS>
<LOOSE DEBRIS, LOCATION, ABQ RAMP>
<LOOSE DEBRIS, INSTANCE OF, TAXIWAY LIGHT LENS>
<EVENT, TIME PERIOD, NIGHT>","<AIRCRAFT NOSEWHEEL, HAS EFFECT, STRUCK LOOSE DEBRIS>
<LOOSE DEBRIS, LOCATION, ABQ RAMP>
<LOOSE DEBRIS, INSTANCE OF, TAXIWAY LIGHT LENS>
<EVENT, TIME PERIOD, NIGHT>"
19951113036479A,LOST LEFT ENGINE ON CLIMBOUT. SNAP ROLLED.  IMPACTED ON WING AND CARTWHEELED. SELECTED AUX TANK. DIDN'T SWITCH BACK,"<LOST LEFT ENGINE, HAS CAUSE, CLIMBOUT>","<LOST LEFT ENGINE, HAS CAUSE, CLIMBOUT>"
19951210047019A,HEARD NOISE ON TAKEOFF. ABORTED. SLID OFF RUNWAY. BELEIVES PASSENGER ACCIDENTLY UNLATCHED CARGO DOOR BOARDING.     ,"<PASSENGER, HAS CAUSE, UNLATCHED CARGO DOOR>","<PASSENGER, HAS CAUSE, UNLATCHED CARGO DOOR>"
19951220047569I,"NARRATIVE: ON SUNDAY, DECEMBER 24, 1995, AT 1530 MST, A CESSNA 210E, N2323F, LANDED WITH THE MAIN LANDING GEAR IN T","<CESSNA 210E, INSTANCE OF, AIRCRAFT>
<CESSNA 210E, OWNED BY, N2323F>
<CESSNA 210E, TIME PERIOD, DECEMBER 24, 1995>","<CESSNA 210E, INSTANCE OF, AIRCRAFT>
<CESSNA 210E, OWNED BY, N2323F>
<CESSNA 210E, TIME PERIOD, DECEMBER 24, 1995>"
19960425012409I,NARRATIVE: AT ROTATION DURING TAKEOFF A VIBRATION WAS FELT AS WELL AS RAPID PRESSURIZATION FLUCTUATIONS. THE LANDIN,"<VIBRATION, FELT DURING, ROTATION DURING TAKEOFF>","<VIBRATION, FELT DURING, ROTATION DURING TAKEOFF>"
19960501031129A,USDA AIRCRAFT. ABORTED TAKEOFF DUE LOUD NOISE. FLEW TIRES. LEFT RUNWAY. OVER DEFLICTED UNDER INFLATED TIRES. (-23) ,"<ABORTED TAKEOFF, HAS CAUSE, LOUD NOISE>
<ABORTED TAKEOFF, HAS EFFECT, FLEW TIRES>
<ABORTED TAKEOFF, HAS EFFECT, LEFT RUNWAY>
<LEFT RUNWAY, HAS CAUSE, DEFLICTED UNDER INFLATED TIRES>","<ABORTED TAKEOFF, HAS CAUSE, LOUD NOISE>
<ABORTED TAKEOFF, HAS EFFECT, FLEW TIRES>
<ABORTED TAKEOFF, HAS EFFECT, LEFT RUNWAY>
<LEFT RUNWAY, HAS CAUSE, DEFLICTED UNDER INFLATED TIRES>"
19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T","<AMERICAN T, LOCATION, CHICAGO, IL>
<AMERICAN T, LOCATION, ST. PETERSBURG, FL>
<AMERICAN T, TIME PERIOD, 05-12-96>","<AMERICAN T, LOCATION, CHICAGO, IL>
<AMERICAN T, LOCATION, ST. PETERSBURG, FL>
<AMERICAN T, TIME PERIOD, 05-12-96>"
19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA","<MOONEY N231CS, FLOWN BY, FRANK E. JOHNSON>","<MOONEY N231CS, FLOWN BY, FRANK E. JOHNSON>"
19960513033919I,NARRATIVE: THE AIRCRAFT HAD JUST BEEN RETURNED TO SERVICE AFTER A REPAIR TO THE RIGHT ENGINE FOR AN OIL LEAK. MAINT,"<AIRCRAFT, MAINTAINED BY, SERVICE>","<AIRCRAFT, MAINTAINED BY, SERVICE>"
19960518010799A,RETRACTED FLAPS ON CLIMBOUT. STALLED. SETTLED. VEERED OFF RUNWAY. HIT CONCRETE WALL. SEVERED WING AND TAIL.        ,"<RETRACTED FLAPS, HAS CAUSE, STALLED>
<STALLED, HAS EFFECT, SETTLED>
<SETTLED, HAS EFFECT, VEERED OFF RUNWAY>
<VEERED OFF RUNWAY, HAS EFFECT, HIT CONCRETE WALL>
<HIT CONCRETE WALL, HAS EFFECT, SEVERED WING AND TAIL>","<RETRACTED FLAPS, HAS CAUSE, STALLED>
<STALLED, HAS EFFECT, SETTLED>
<SETTLED, HAS EFFECT, VEERED OFF RUNWAY>
<VEERED OFF RUNWAY, HAS EFFECT, HIT CONCRETE WALL>
<HIT CONCRETE WALL, HAS EFFECT, SEVERED WING AND TAIL>"
19960216001999A,LOST POWER EN ROUTE.SEPARATED LEFT MAIN LANDING GEAR IN ROUGH FIELD. HAD SAT IDLE PRIOR 5 MONTHS. FUEL CONTAMINATED,"<POWER LOSS, HAS CAUSE, FUEL CONTAMINATION>","<POWER LOSS, HAS CAUSE, FUEL CONTAMINATION>"
19960524029929A,AIRCRAFT PARKED ON SHORE WATER ROSE OVER TAIL. PUMPED OUT WATER PRIOR FLIGHT. CRASHED IN LAKE. KNOWN TO LEAK WATER.,"<AIRCRAFT, LOCATION, SHORE>
<WATER, HAS EFFECT, ROSE OVER TAIL>
<WATER, REMOVED BY, PUMPED OUT>
<FLIGHT, FOLLOWS, PUMPED OUT WATER>
<AIRCRAFT, HAS EFFECT, CRASHED IN LAKE>
<AIRCRAFT, KNOWN TO, LEAK WATER>","<AIRCRAFT, LOCATION, SHORE>
<WATER, HAS EFFECT, ROSE OVER TAIL>
<WATER, REMOVED BY, PUMPED OUT>
<FLIGHT, FOLLOWS, PUMPED OUT WATER>
<AIRCRAFT, HAS EFFECT, CRASHED IN LAKE>
<AIRCRAFT, KNOWN TO, LEAK WATER>"
19960603016879I,"NARRATIVE: PILOT DEPARTED OLIVE BRANCH, MS AND DURING CLIMB OUT THE LEFT DOOR POPPED OPEN. A PRECAUTIONARY LANDING ","<PILOT, DEPARTED, OLIVE BRANCH, MS>","<PILOT, DEPARTED, OLIVE BRANCH, MS>"
19960607029719I,"NARRATIVE: AT APPROXIMATELY 5:40 PM, FRIDAY, JUNE 7, 1996, MR. STUART W. ASHMUN, THE PILOT IN COMMAND HAD A NOSE GE","<STUART W. ASHMUN, INSTANCE OF, PILOT IN COMMAND>","<STUART W. ASHMUN, INSTANCE OF, PILOT IN COMMAND>"
19960608013129A,FAILED REMOVE TAPED STATIC PORTS. USED FULL POWER FROM TAKEOFF TO VERY HARD NOSE FIRST IMPACT. DAMAGED GEAR. WINGS.,"<FAILED REMOVE TAPED STATIC PORTS, HAS CAUSE, VERY HARD NOSE FIRST IMPACT>","<FAILED REMOVE TAPED STATIC PORTS, HAS CAUSE, VERY HARD NOSE FIRST IMPACT>"
19960608018199I,NARRATIVE: RUNWAY 6R CENTER LINE LIGHT WAS OUT OF SOCKET. LEFT NOSE LANDING GEAR WHEEL HIT LIGHT DURING TAKEOFF. CR,"<RUNWAY 6R CENTER LINE LIGHT, PART OF, RUNWAY>","<RUNWAY 6R CENTER LINE LIGHT, PART OF, RUNWAY>"
19960605012789A,DOOR CAME OPEN ON TAKEOFF. ABORTED AND RAN OFF END RUNWAY TRYING TO KEEP A PET DOG IN AIRCRAFT. ROUGH REMOTE STRIP.,"<DOOR, HAS EFFECT, CAME OPEN ON TAKEOFF>
<ABORTED, HAS CAUSE, DOOR CAME OPEN>
<RAN OFF END RUNWAY, HAS CAUSE, ABORTED>
<PET DOG, PART OF, AIRCRAFT>
<RUNWAY, LOCATION, ROUGH REMOTE STRIP>","<DOOR, HAS EFFECT, CAME OPEN ON TAKEOFF>
<ABORTED, HAS CAUSE, DOOR CAME OPEN>
<RAN OFF END RUNWAY, HAS CAUSE, ABORTED>
<PET DOG, PART OF, AIRCRAFT>
<RUNWAY, LOCATION, ROUGH REMOTE STRIP>"
19960614020959I,"NARRATIVE: AN AMPHIBIOUS AMATEUR BUILT SEARAY AIRCRAFT, N2171N SUSTAINED MINOR DAMAGE AFTER LANDING ON LAKE GENEVA,","<SEARAY AIRCRAFT, INSTANCE OF, AMPHIBIOUS AMATEUR BUILT AIRCRAFT>
<N2171N, LOCATION, LAKE GENEVA>
<N2171N, HAS EFFECT, MINOR DAMAGE>","<SEARAY AIRCRAFT, INSTANCE OF, AMPHIBIOUS AMATEUR BUILT AIRCRAFT>
<N2171N, LOCATION, LAKE GENEVA>
<N2171N, HAS EFFECT, MINOR DAMAGE>"
19960612013399A,FLOAT EQUIPPED PLANE DUG IN A FLOAT WHILE LANDING ON RESERVOIR. UNAWARE OF WATER IN FLOAT. TWO HOLES IN SAME.      ,"<FLOAT EQUIPPED PLANE, INSTANCE OF, PLANE>","<FLOAT EQUIPPED PLANE, INSTANCE OF, PLANE>"
19960615022739A,(.4)THE PILOT REPORTED THAT AFTER SETTING CRUISE POWER A TOTAL LOSS OF ENGINE POWER OCCURRED AND AN OFF-AIRPORT LAN,"<LOSS OF ENGINE POWER, HAS CAUSE, SETTING CRUISE POWER>","<LOSS OF ENGINE POWER, HAS CAUSE, SETTING CRUISE POWER>"
19960401005729I,"NARRATIVE: THE PURPOSE OF THIS FLIGHT WAS A POST ANNUAL INSPECTION FLIGHT. DURING PREFLIGHT INSPECTION, CONTROL INT","<FLIGHT, INSTANCE OF, POST ANNUAL INSPECTION FLIGHT>","<FLIGHT, INSTANCE OF, POST ANNUAL INSPECTION FLIGHT>"
19960629015619A,FULL FLAPS ON TAKEOFF. BOUNCED AND PORPOISED. FAILED LIFT. OVERRAN RUNWAY HIT BERM. FLAPS 10 NOT 20. NO AG LICENSE.,"<FLAPS, USED BY, TAKEOFF>","<FLAPS, USED BY, TAKEOFF>"
19960407006139A,BOTH ENGINES QUIT ENTERING PATTERN. FEATHERED. LANDED OFF AIRPORT.WING HIT TREE.FUEL FILLER CAPS IMPROPER INSTALLED,"<ENGINES, HAS EFFECT, QUIT>
<ENGINES, HAS CAUSE, ENTERING PATTERN>
<AIRCRAFT, HAS EFFECT, LANDED OFF AIRPORT>
<WING, HAS EFFECT, HIT TREE>
<FUEL FILLER CAPS, HAS CAUSE, IMPROPER INSTALLED>","<ENGINES, HAS EFFECT, QUIT>
<ENGINES, HAS CAUSE, ENTERING PATTERN>
<AIRCRAFT, HAS EFFECT, LANDED OFF AIRPORT>
<WING, HAS EFFECT, HIT TREE>
<FUEL FILLER CAPS, HAS CAUSE, IMPROPER INSTALLED>"
19960723019539A,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,"<WING, HAS EFFECT, HIT POLE>
<AIRSPEED, INDICATED, LOW>
<PITOT COVER, HAS CAUSE, IN PLACE>
<PLANE, HAS EFFECT, PANCAKED ON CITY STREET>","<WING, HAS EFFECT, HIT POLE>
<AIRSPEED, INDICATED, LOW>
<PITOT COVER, HAS CAUSE, IN PLACE>
<PLANE, HAS EFFECT, PANCAKED ON CITY STREET>"
19960714025059I,NARRATIVE: PILOT WAS SPRAYING A MILLET FIELD. EXPERIENCED POWER LOSS ON LAST PASS. MADE A FORCED LANDING IN A CORN ,"<PILOT, USED BY, MILLET FIELD>
<POWER LOSS, HAS CAUSE, LAST PASS>
<FORCED LANDING, HAS CAUSE, POWER LOSS>
<FORCED LANDING, LOCATION, CORN>","<PILOT, USED BY, MILLET FIELD>
<POWER LOSS, HAS CAUSE, LAST PASS>
<FORCED LANDING, HAS CAUSE, POWER LOSS>
<FORCED LANDING, LOCATION, CORN>"
19960428008739A,LOST POWER ON INITIAL CLIMB RIGHT ENGINE. FAILED POWER OFF LEFT ENGINE. BELOW VMC. CRASHED. TURBO WASTE GATE JAMMED,"<INITIAL CLIMB RIGHT ENGINE, HAS CAUSE, LOST POWER>
<LEFT ENGINE, HAS CAUSE, FAILED POWER OFF>
<CRASHED, HAS CAUSE, BELOW VMC>
<TURBO WASTE GATE, HAS CAUSE, JAMMED>","<INITIAL CLIMB RIGHT ENGINE, HAS CAUSE, LOST POWER>
<LEFT ENGINE, HAS CAUSE, FAILED POWER OFF>
<CRASHED, HAS CAUSE, BELOW VMC>
<TURBO WASTE GATE, HAS CAUSE, JAMMED>"
19960504009509A,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,"<PILOT, HAS CAUSE, FAILED TO DETACH TRAILER TIE DOWN>","<PILOT, HAS CAUSE, FAILED TO DETACH TRAILER TIE DOWN>"
19960806030339I,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC","<COUNTER-BALANCE WEIGHT, USED BY, AIRCRAFT>","<COUNTER-BALANCE WEIGHT, USED BY, AIRCRAFT>"
19960727020129A,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. APPARENTLY TURNED ON AUX PUMP THAT RESTRICTED FUEL FLOW CAUSED PROBLEM.,"<AUX PUMP, HAS EFFECT, RESTRICTED FUEL FLOW>","<AUX PUMP, HAS EFFECT, RESTRICTED FUEL FLOW>"
19960524045629A,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,"<BAGGAGE, HIT, LEFT PROP>","<BAGGAGE, HIT, LEFT PROP>"
19960802020699A,LOST PARTIAL POWER. LANDED IN A FIELD. STRUCK A DITCH. NOSED OVER. NO ENGINE ANOMALIES. FOUND WATER IN CARB BOWL. (,"<WATER, LOCATION, CARB BOWL>","<WATER, LOCATION, CARB BOWL>"
19960530021489I,NARRATIVE: FLIGHT CREW DID NOT PERFORM THE PROPER PRE-FLIGHT. FORGOT TO REMOVE PITOT TUBE COVERS (WHICH WERE ACTUAL,"<FLIGHT CREW, HAS CAUSE, DID NOT PERFORM PROPER PRE-FLIGHT>","<FLIGHT CREW, HAS CAUSE, DID NOT PERFORM PROPER PRE-FLIGHT>"
19960817031829I,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,"<Nosegear mechanism, HAS EFFECT, Nosegear collapse on touchdown>","<Nosegear mechanism, HAS EFFECT, Nosegear collapse on touchdown>"
19960816023039A,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. FEW OUNCES FUEL AND WATER IN SYSTEM. NOT FLOWN OR FUELED FOR 6MO.      ,"<POWER LOSS, HAS CAUSE, FEW OUNCES FUEL AND WATER IN SYSTEM>
<POWER LOSS, HAS EFFECT, NOSED OVER LANDING>
<SYSTEM, TIME PERIOD, 6MO>","<POWER LOSS, HAS CAUSE, FEW OUNCES FUEL AND WATER IN SYSTEM>
<POWER LOSS, HAS EFFECT, NOSED OVER LANDING>
<SYSTEM, TIME PERIOD, 6MO>"
19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI","<MOONEY N253TM, INSTANCE OF, MOONEY 020M>
<MOONEY N253TM, DEPARTED, BOZEMAN>
<BOZEMAN, LOCATION, MONTANA>
<GALLATIN FIELD, LOCATION, BOZEMAN>","<MOONEY N253TM, INSTANCE OF, MOONEY 020M>
<MOONEY N253TM, DEPARTED, BOZEMAN>
<BOZEMAN, LOCATION, MONTANA>
<GALLATIN FIELD, LOCATION, BOZEMAN>"
19960824025849A,"FLYING LOW TRIED TOO LATE TO BURN AND CLIMB OVER POWERLINES, SAW ERROR. PULLED VENT. HIT WIRES. LEAKY BAG. (-23) MR","<FLYING LOW, HAS CAUSE, TRIED TOO LATE TO BURN AND CLIMB OVER POWERLINES>","<FLYING LOW, HAS CAUSE, TRIED TOO LATE TO BURN AND CLIMB OVER POWERLINES>"
19960825024019A,"LOST OIL PRESSURE EN ROUTE. LANDED RAILROAD BED. EXITED BED DOWN EMBANKMENT. FAILED TO ADD OIL ON FUEL STOP,LOW OIL","<LOST OIL PRESSURE, HAS CAUSE, FAILED TO ADD OIL ON FUEL STOP>","<LOST OIL PRESSURE, HAS CAUSE, FAILED TO ADD OIL ON FUEL STOP>"
19960901044889I,"NARRATIVE: APPROXIMATELY 15 MINUTES INTO THE FLIGHT, THE PILOT NOTICED A LARGE LOSS OF FUEL AS INDICATED. THE PILOT","<PILOT, NOTICED, LARGE LOSS OF FUEL>","<PILOT, NOTICED, LARGE LOSS OF FUEL>"
19960624015039A,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,"<WING SPAR, USED BY, BOGUS ENGINE>","<WING SPAR, USED BY, BOGUS ENGINE>"
19960929039119I,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME","<CESSNA 421C, INSTANCE OF, AIRCRAFT>
<CESSNA 421C, REGISTERED TO, JUNIOR FOOD STORES>
<CESSNA 421C, TIME PERIOD, 09/29/96>","<CESSNA 421C, INSTANCE OF, AIRCRAFT>
<CESSNA 421C, REGISTERED TO, JUNIOR FOOD STORES>
<CESSNA 421C, TIME PERIOD, 09/29/96>"
19960925029989A,LOST FUEL PRESSURE EN ROUTE SPRAY AREA. ENGINE QUIT. DUMPED LOAD. FIRE IN ENGINE.FUEL HOSE THROTTLE TO VALVE FAILED,"<ENGINE, HAS CAUSE, LOST FUEL PRESSURE>
<ENGINE, HAS EFFECT, QUIT>
<ENGINE, HAS EFFECT, FIRE>
<FUEL HOSE THROTTLE TO VALVE, HAS CAUSE, FAILED>","<ENGINE, HAS CAUSE, LOST FUEL PRESSURE>
<ENGINE, HAS EFFECT, QUIT>
<ENGINE, HAS EFFECT, FIRE>
<FUEL HOSE THROTTLE TO VALVE, HAS CAUSE, FAILED>"
19961012032179A,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A","<FUEL PUMP, HAS EFFECT, INOP>
<INOP, HAS CAUSE, FUEL STARVATION>
<TAIL ROTOR, HAS EFFECT, HIT>
<NOSE, HAS EFFECT, HIT A STUMP>","<FUEL PUMP, HAS EFFECT, INOP>
<INOP, HAS CAUSE, FUEL STARVATION>
<TAIL ROTOR, HAS EFFECT, HIT>
<NOSE, HAS EFFECT, HIT A STUMP>"
19960711025049I,NARRATIVE: PRIOR TO TAKE-OFF THE PILOT INDICATED HE COMPLETED A CONTROL CHECK AND EVERYTHING WAS SATISFACTORY. HOWE,"<PILOT, INSTANCE OF, PERSON>","<PILOT, INSTANCE OF, PERSON>"
19961014031959A,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR","<HELICOPTER, USED BY, PILOT>","<HELICOPTER, USED BY, PILOT>"
19961015037589I,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,"<CHALLENGER II, OWNED BY, MR. FRYE>","<CHALLENGER II, OWNED BY, MR. FRYE>"
19961018033089A,"CRASHED ON TAKEOFF. (.4)THE PILOT STATED THAT HE WAS IN A HURRY, AND WAS TRYING TO COMPLETE HIS TAKEOFF BEFORE THE ","<PILOT, HAS CAUSE, HURRY>","<PILOT, HAS CAUSE, HURRY>"
19961104034789A,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI","<VFR PILOT, USED BY, IFR CONDITIONS>
<IFR CONDITIONS, HAS CAUSE, WEATHER>
<VFR PILOT, LOCATION, TEA AIRPORT>
<VFR PILOT, HAS EFFECT, CRASHED>","<VFR PILOT, USED BY, IFR CONDITIONS>
<IFR CONDITIONS, HAS CAUSE, WEATHER>
<VFR PILOT, LOCATION, TEA AIRPORT>
<VFR PILOT, HAS EFFECT, CRASHED>"
